p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.32E-129,0.73401712,0.747,0.517,3.20E-125,7,ID2
0,3.436966712,0.285,0.033,0,8,ZBTB10
0,2.753060143,0.546,0.137,0,8,CDKN1A
0,2.744418251,0.317,0.065,0,8,LMNA
0,2.59825838,0.501,0.119,0,8,CCR7
0,2.3584185,0.615,0.172,0,8,PFKFB3
0,2.305797933,0.345,0.074,0,8,IRS2
0,2.22495018,0.31,0.068,0,8,NR4A3
3.75E-289,2.120193381,0.339,0.091,9.11E-285,8,SC5D
3.08E-220,2.115107557,0.291,0.084,7.48E-216,8,ETV3
0,2.104323354,0.333,0.073,0,8,AREG
0,2.094179353,0.752,0.259,0,8,GPR183
1.15E-196,2.071791552,0.253,0.071,2.79E-192,8,RASGEF1B
0,2.062439077,0.83,0.392,0,8,SLC2A3
5.17E-298,2.048032404,0.334,0.085,1.26E-293,8,S1PR1
0,1.976776823,0.485,0.148,0,8,CSRNP1
0,1.96023876,0.617,0.234,0,8,PTGER4
5.38E-225,1.934291645,0.311,0.092,1.31E-220,8,CD55
4.83E-184,1.914932895,0.313,0.107,1.17E-179,8,ARL5B
1.37E-188,1.892189193,0.259,0.075,3.32E-184,8,PER1
0,1.864332975,0.719,0.254,0,8,NR4A2
0,1.828418128,0.935,0.609,0,8,TNFAIP3
0,1.820076857,0.591,0.213,0,8,ICOS
0,1.81286549,0.602,0.202,0,8,FOSL2
0,1.799361848,0.645,0.24,0,8,CREM
0,1.78040773,0.575,0.189,0,8,ZNF331
0,1.766298338,0.633,0.239,0,8,TENT5C
0,1.712875985,0.926,0.395,0,8,IL7R
4.51E-250,1.647818132,0.567,0.253,1.10E-245,8,MYADM
0,1.642057284,0.765,0.391,0,8,BIRC3
0,1.639414486,0.748,0.361,0,8,YPEL5
1.39E-191,1.629813141,0.398,0.155,3.37E-187,8,SMAD7
9.72E-195,1.610846019,0.383,0.144,2.36E-190,8,KDSR
1.02E-150,1.582953862,0.258,0.084,2.47E-146,8,NR1D2
4.07E-244,1.57666819,0.457,0.169,9.89E-240,8,KDM6B
1.29E-186,1.569036915,0.344,0.121,3.12E-182,8,AQP3
6.95E-275,1.530372014,0.694,0.356,1.69E-270,8,ANXA1
1.05E-173,1.526259383,0.365,0.14,2.55E-169,8,TIPARP
0,1.474154877,0.866,0.45,0,8,DNAJA1
1.75E-195,1.433588794,0.5,0.226,4.24E-191,8,PDE4B
9.45E-230,1.425224231,0.621,0.316,2.29E-225,8,SAMSN1
5.00E-122,1.41615841,0.334,0.146,1.22E-117,8,SNHG16
1.86E-272,1.41272221,0.738,0.402,4.51E-268,8,RGCC
2.23E-126,1.401158207,0.279,0.104,5.42E-122,8,CD40LG
1.32E-98,1.393148585,0.294,0.133,3.20E-94,8,AHR
1.13E-271,1.373876255,0.727,0.401,2.74E-267,8,IRF2BP2
7.21E-251,1.371831421,0.905,0.74,1.75E-246,8,KLF6
