p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
9.38E-128,6.946616411,0.596,0.008,2.78E-123,4,MKI67
3.09E-82,6.905089147,0.319,0.002,9.14E-78,4,UHRF1
6.90E-129,6.862083174,0.574,0.006,2.05E-124,4,UBE2C
2.39E-127,6.846858251,0.511,0.003,7.09E-123,4,CDT1
4.54E-103,6.749751739,0.426,0.003,1.35E-98,4,AURKB
3.59E-82,6.650817749,0.319,0.002,1.06E-77,4,MYBL2
9.91E-97,6.475809523,0.404,0.003,2.94E-92,4,CCNA2
2.68E-132,6.470060435,0.574,0.005,7.93E-128,4,ZWINT
1.97E-71,6.422742946,0.298,0.002,5.85E-67,4,CCNB2
2.01E-65,6.373926015,0.277,0.002,5.97E-61,4,HMMR
4.49E-76,6.298917008,0.298,0.002,1.33E-71,4,SHCBP1
2.05E-71,6.260965513,0.298,0.002,6.06E-67,4,CDC20
1.94E-65,6.130729667,0.277,0.002,5.76E-61,4,E2F1
3.95E-162,6.021715315,0.851,0.016,1.17E-157,4,TYMS
1.65E-111,6.016108834,0.574,0.01,4.88E-107,4,TOP2A
4.32E-73,5.978438546,0.319,0.003,1.28E-68,4,RAD51AP1
3.44E-69,5.727620517,0.319,0.004,1.02E-64,4,NUF2
2.38E-92,5.631207597,0.511,0.011,7.07E-88,4,TK1
1.84E-100,5.620477324,0.511,0.008,5.46E-96,4,CDK1
1.06E-73,5.603181833,0.362,0.005,3.14E-69,4,CHEK1
4.44E-69,5.154849015,0.319,0.004,1.32E-64,4,CDCA8
2.18E-75,5.12568757,0.404,0.008,6.47E-71,4,TCF19
8.82E-70,5.11608497,1,0.134,2.61E-65,4,STMN1
3.96E-78,5.099088279,0.426,0.008,1.17E-73,4,ASF1B
6.12E-65,5.047823655,0.34,0.006,1.81E-60,4,CASC5
7.57E-57,5.022425316,0.319,0.007,2.24E-52,4,SGOL2
3.16E-54,5.004195959,0.298,0.006,9.38E-50,4,CENPU
8.73E-74,4.999107415,0.447,0.011,2.59E-69,4,TPX2
7.95E-81,4.918973127,0.511,0.015,2.36E-76,4,CLSPN
4.68E-70,4.913529333,0.404,0.009,1.39E-65,4,GGH
8.06E-68,4.828546357,0.34,0.005,2.39E-63,4,ORC6
1.00E-67,4.812946977,0.447,0.014,2.97E-63,4,CDKN3
1.92E-54,4.736069175,0.319,0.008,5.70E-50,4,WDR34
1.30E-65,4.683885738,0.447,0.015,3.84E-61,4,UBE2T
2.74E-77,4.653896521,0.489,0.014,8.12E-73,4,CENPW
9.44E-78,4.598260502,0.66,0.033,2.80E-73,4,NUSAP1
8.30E-65,4.532910119,0.383,0.009,2.46E-60,4,RACGAP1
5.04E-47,4.499281508,0.298,0.008,1.49E-42,4,KIAA1524
